2866 532 240 432 26 0 0 0 80 3056 283 304 363 10 0 0 2 578 2795 196 460 65 0 0
2853 1014 43 47 120 19 0 0 348 3169 409 161 9 0 0 0 124 1045 2772 148 7 0 0 0
1115 913 145 139 1110 674 0 0 608 1380 247 1579 282 0 0 0 413 879 1525 1263 15 1 0 0
1897 1910 179 110 0 0 0 0 0 3108 729 215 44 0 0 0 0 203 3583 193 117 0 0 0
3672 424 0 0 0 0 0 0 85 3803 208 0 0 0 0 0 0 1010 3021 65 0 0 0 0
3432 663 1 0 0 0 0 0 365 3476 255 0 0 0 0 0 227 494 3362 13 0 0 0 0
3054 1042 0 0 0 0 0 0 27 3913 156 0 0 0 0 0 0 601 3495 0 0 0 0 0
1506 583 18 20 13 13 106 1837 7 2080 23 23 12 46 1196 709 0 747 1363 25 21 962 918 60
2457 391 73 115 119 26 66 849 591 2206 69 88 103 133 649 257 44 2032 773 67 115 632 433 0
4042 53 1 0 0 0 0 0 691 3403 2 0 0 0 0 0 5 3206 884 1 0 0 0 0
264 111 18 85 1497 984 224 913 9 362 21 23 2297 272 208 904 0 259 129 1090 894 618 225 881
4 15 37 531 2429 618 199 263 0 5 15 55 1475 1848 506 192 0 2 7 573 445 1872 996 201
3964 36 40 52 4 0 0 0 2856 1133 17 46 41 3 0 0 479 3478 44 36 48 11 0 0
1456 133 162 1047 1259 25 14 0 1351 196 68 229 1564 659 28 1 1155 360 55 111 806 1551 47 11
1455 218 81 548 1576 172 33 13 1203 431 49 103 599 1518 152 41 937 678 37 65 232 1383 700 64
