4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0
3719 377 0 0 0 0 0 0 3578 518 0 0 0 0 0 0 3456 591 49 0 0 0 0 0
1824 1275 889 53 46 9 0 0 1619 947 1115 350 41 24 0 0 1514 723 1039 469 304 44 3 0
1311 1595 896 225 66 3 0 0 1134 1161 1011 530 201 59 0 0 886 821 832 748 477 261 71 0
2683 1250 163 0 0 0 0 0 2247 1548 299 2 0 0 0 0 1868 1801 424 3 0 0 0 0
4070 26 0 0 0 0 0 0 3726 369 1 0 0 0 0 0 3522 562 12 0 0 0 0 0
2622 814 55 58 109 229 156 53 1183 1695 511 75 47 55 95 435 764 1587 654 114 150 221 104 502
1862 792 492 326 257 152 109 106 1186 788 689 181 211 290 284 467 1077 404 309 349 513 318 338 788
1816 948 530 305 176 117 113 91 1110 931 592 403 302 261 147 350 910 525 426 459 568 355 310 543
2839 860 307 51 35 4 0 0 1815 1241 541 286 135 43 32 3 741 1319 1149 320 307 125 88 47
3302 615 20 27 18 29 45 40 1931 1737 251 25 22 22 28 80 1337 2081 478 38 26 21 23 92
2622 891 252 133 81 55 34 28 1604 1400 443 230 155 89 84 91 340 1171 1135 634 329 187 132 168
2336 412 556 758 30 4 0 0 1837 606 250 152 224 989 37 1 1149 1058 394 193 231 966 102 3
3442 316 148 113 57 10 10 0 3027 567 190 113 89 71 28 11 2456 1012 253 149 95 81 36 14
3182 606 238 40 20 9 1 0 2575 695 306 275 208 20 11 6 1952 1102 411 294 285 33 14 5
