236 92 829 1031 461 15 10 1422 226 88 735 1133 473 12 9 1420 234 85 752 1113 471 10 11 1420
199 101 33 443 1123 1233 33 931 146 152 27 423 1162 1236 28 922 153 128 46 418 1137 1263 28 923
111 13 23 73 440 2652 14 770 106 18 21 71 420 2678 15 767 105 21 21 79 392 2699 17 762
128 64 64 236 1529 1302 53 720 128 57 67 231 1546 1295 54 718 125 66 61 224 1451 1399 51 719
65 68 586 1369 1278 16 7 707 65 93 541 1400 1268 18 6 705 75 108 545 1368 1270 20 5 705
765 821 42 636 1064 0 0 768 1561 36 40 597 1094 0 0 768 1546 48 44 770 920 0 0 768
282 41 51 1287 2420 4 5 6 269 53 48 1057 2654 4 5 6 220 92 58 1608 2104 3 5 6
1793 720 350 886 285 18 12 32 2195 271 288 900 381 15 17 29 1065 1390 363 923 294 17 16 28
2141 535 450 710 168 32 41 19 1303 1148 641 729 186 29 44 16 27 2341 739 730 176 34 36 13
2618 634 684 150 9 1 0 0 2524 584 811 167 8 2 0 0 1445 1667 824 155 4 1 0 0
2661 151 24 85 407 0 0 768 2612 211 15 81 409 0 0 768 2187 634 19 151 337 0 0 768
3141 138 67 82 668 0 0 0 2793 533 39 25 706 0 0 0 2047 1297 21 128 603 0 0 0
3283 554 107 128 24 0 0 0 3415 496 115 58 12 0 0 0 2894 1126 17 59 0 0 0 0
3303 595 121 63 14 0 0 0 3097 909 90 0 0 0 0 0 2436 1634 26 0 0 0 0 0
2836 903 279 78 0 0 0 0 3225 749 118 4 0 0 0 0 3391 664 40 1 0 0 0 0
