190 39 3727 140 0 0 0 0 119 71 72 3815 19 0 0 0 0 53 81 2010 1937 11 4 0
0 0 1431 2665 0 0 0 0 0 0 0 2396 1700 0 0 0 0 0 0 7 4082 7 0 0
0 0 518 3578 0 0 0 0 0 0 0 937 3159 0 0 0 0 0 0 1 3341 754 0 0
390 93 327 3263 23 0 0 0 124 319 60 485 3092 16 0 0 31 57 242 146 1988 1632 0 0
1245 133 75 2615 28 0 0 0 1087 267 43 139 2554 6 0 0 627 651 81 44 1346 1347 0 0
1848 373 178 1697 0 0 0 0 1405 789 56 397 1449 0 0 0 335 1730 147 62 1733 89 0 0
2445 432 955 264 0 0 0 0 2142 658 190 1053 53 0 0 0 691 1923 301 131 1050 0 0 0
2264 1359 471 2 0 0 0 0 842 2672 177 404 1 0 0 0 359 1444 1771 229 293 0 0 0
2814 982 294 6 0 0 0 0 1682 1882 458 74 0 0 0 0 244 1640 1792 387 33 0 0 0
3225 871 0 0 0 0 0 0 2346 1505 245 0 0 0 0 0 781 1809 1377 129 0 0 0 0
1297 300 2499 0 0 0 0 0 1163 244 696 1993 0 0 0 0 29 1132 274 2215 446 0 0 0
906 224 2859 107 0 0 0 0 345 711 140 2888 12 0 0 0 0 473 592 1155 1876 0 0 0
400 66 2646 972 4 6 2 0 0 415 61 3035 572 4 3 6 0 9 377 337 3353 4 8 8
333 170 2202 1342 49 0 0 0 103 333 98 2544 987 31 0 0 3 149 324 451 2920 249 0 0
385 90 1915 1654 52 0 0 0 277 153 89 2175 1376 26 0 0 1 325 123 1066 1866 715 0 0
536 145 1947 1468 0 0 0 0 236 347 226 2043 1244 0 0 0 0 520 107 1119 2031 319 0 0
137 111 2542 1228 74 4 0 0 104 61 151 2861 886 33 0 0 25 118 96 1506 2263 88 0 0
589 117 3018 295 77 0 0 0 544 91 290 2909 262 0 0 0 243 358 71 1222 2074 128 0 0
448 881 2717 49 1 0 0 0 420 167 1476 2025 8 0 0 0 332 179 521 2885 178 1 0 0
558 2386 1152 0 0 0 0 0 512 432 2558 594 0 0 0 0 202 405 934 2494 61 0 0 0
3796 254 46 0 0 0 0 0 906 2906 258 26 0 0 0 0 0 724 2584 788 0 0 0 0
2533 1193 370 0 0 0 0 0 528 2173 1106 289 0 0 0 0 0 488 2562 970 76 0 0 0
3299 99 698 0 0 0 0 0 870 2456 167 603 0 0 0 0 340 350 1464 1417 525 0 0 0
3076 110 900 10 0 0 0 0 1275 1749 233 834 5 0 0 0 312 651 1282 890 961 0 0 0
2012 900 1063 121 0 0 0 0 833 1301 867 1062 33 0 0 0 0 431 1779 1595 291 0 0 0
2393 513 1188 2 0 0 0 0 1601 952 640 896 7 0 0 0 303 870 1159 1677 79 1 6 1
1245 2306 528 17 0 0 0 0 837 1215 1802 241 1 0 0 0 6 793 1909 1380 8 0 0 0
1308 2712 76 0 0 0 0 0 1142 874 2080 0 0 0 0 0 716 587 2082 711 0 0 0 0
3099 978 19 0 0 0 0 0 1801 1775 520 0 0 0 0 0 226 2419 1361 90 0 0 0 0
3653 431 12 0 0 0 0 0 3206 641 249 0 0 0 0 0 1056 2516 515 9 0 0 0 0
3652 381 61 2 0 0 0 0 2487 1356 212 41 0 0 0 0 1039 1109 1083 771 78 16 0 0
3111 723 204 54 4 0 0 0 1992 1456 416 185 47 0 0 0 1171 1218 981 406 215 99 6 0
3123 585 300 78 10 0 0 0 2037 1443 334 225 57 0 0 0 859 1158 1001 664 182 203 29 0
3224 640 150 64 15 3 0 0 2125 1495 275 150 40 10 1 0 791 1419 968 563 256 86 13 0
2541 1147 194 162 52 0 0 0 1485 1736 527 158 145 45 0 0 439 1146 1281 729 245 121 131 4
3150 821 115 10 0 0 0 0 2410 1312 312 62 0 0 0 0 1207 1370 984 246 213 71 5 0
2700 1201 171 24 0 0 0 0 2024 1623 312 125 12 0 0 0 651 1420 1577 245 110 79 14 0
2780 1106 180 30 0 0 0 0 2452 983 517 129 15 0 0 0 1500 1265 924 217 117 71 2 0
1629 1946 186 165 168 2 0 0 1281 848 1567 141 227 32 0 0 785 739 1645 480 372 75 0 0
2477 1565 54 0 0 0 0 0 2034 851 1171 40 0 0 0 0 722 1542 1556 152 93 30 1 0
1474 1316 638 289 379 0 0 0 504 1675 950 515 448 4 0 0 78 683 1275 1310 544 206 0 0
