22 1283 2434 230 19 21 22 65 2 1659 2216 64 30 21 29 75 0 357 2902 589 71 45 31 101
8 251 1918 1655 70 37 30 127 0 297 2512 1003 64 43 36 141 0 28 1205 2294 269 87 45 168
0 9 980 2152 815 36 20 84 0 11 1558 2059 315 37 23 93 0 2 550 2423 876 102 40 103
0 2 134 1758 1977 69 45 111 0 0 416 2187 1264 61 36 132 0 0 55 1794 1857 184 56 150
0 0 7 975 2399 589 34 92 0 0 20 1547 2189 206 35 99 0 0 4 1032 2322 571 53 114
0 0 0 245 2244 1500 35 72 0 0 0 796 2493 700 28 79 0 0 0 449 2439 1075 45 88
0 0 0 15 1662 2302 28 89 0 0 0 244 2192 1533 30 97 0 0 0 49 1846 2036 58 107
0 0 0 0 1288 2632 41 135 0 0 0 3 1863 2034 48 148 0 0 0 0 1365 2470 100 161
0 0 0 0 1007 3073 5 11 0 0 0 0 1521 2554 8 13 0 0 0 0 1169 2884 30 13
0 0 0 0 733 3259 49 55 0 0 0 0 1266 2737 30 63 0 0 0 0 838 3109 73 76
0 0 0 0 757 3242 31 66 0 0 0 0 1216 2777 31 72 0 0 0 0 751 3194 66 85
0 0 0 0 944 3151 1 0 0 0 0 0 1645 2451 0 0 0 0 0 0 1265 2831 0 0
0 0 0 0 1494 2513 26 63 0 0 0 10 1978 2009 23 76 0 0 0 4 1565 2374 66 87
0 0 0 60 2396 1623 9 8 0 0 0 167 3287 618 8 16 0 0 0 74 2776 1216 11 19
0 0 0 631 2977 417 13 58 0 0 0 1270 2696 56 14 60 0 0 0 728 2979 288 29 72
1720 829 1432 87 3 6 7 12 1673 729 956 702 8 7 5 16 1644 212 624 929 597 61 10 19
1283 914 1447 385 13 7 20 27 1245 894 857 997 41 13 12 37 1208 135 974 926 685 107 12 49
936 654 1796 578 20 21 30 61 901 572 1303 1167 29 22 26 76 877 71 1025 953 1002 48 27 93
667 425 2038 806 34 26 32 68 629 266 1797 1160 102 30 32 80 609 54 814 1423 932 125 39 100
471 383 1883 1153 51 31 34 90 443 209 1768 1383 117 34 39 103 429 47 695 1562 986 209 45 123
1018 291 1281 1219 91 41 44 111 922 180 1332 1361 79 41 47 134 725 245 366 1772 690 86 58 154
1567 144 603 1183 362 55 47 135 1507 102 828 1234 153 56 57 159 1023 500 128 1404 695 98 66 182
1384 94 494 1216 653 70 52 133 1336 62 562 1456 392 69 66 153 612 741 84 1243 1024 127 84 181
1359 84 402 1172 855 51 59 114 1318 72 470 1458 527 52 60 139 1189 136 114 1101 1197 129 66 164
1231 88 428 1049 1075 64 41 120 1196 64 470 1462 645 65 57 137 850 347 99 1172 1232 164 67 165
1118 97 506 936 1226 66 39 108 1086 71 590 1255 854 71 42 127 1059 51 224 1031 1344 178 68 141
937 86 478 1125 1202 81 66 121 896 70 552 1457 828 78 56 159 846 78 208 1208 1328 165 74 189
822 95 601 1412 1015 33 34 84 801 69 740 1765 554 30 35 102 775 40 208 1673 1156 82 46 116
672 175 854 1723 495 37 48 92 659 111 1135 1724 273 42 37 115 626 49 434 2093 608 99 45 142
429 260 1350 1699 133 44 45 136 399 228 1664 1471 84 45 44 161 363 85 879 2071 359 89 64 186
4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0
4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0
4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0
4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0
4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0
