2092 1088 689 97 37 27 28 38 2577 882 299 181 50 39 28 40 2441 955 242 174 152 52 14 66
3302 794 0 0 0 0 0 0 4096 0 0 0 0 0 0 0 4096 0 0 0 0 0 0 0
2755 1024 257 7 4 8 15 26 3475 130 234 204 8 9 17 19 3362 199 47 68 188 194 38 0
2889 584 354 15 17 43 58 136 3045 248 338 228 32 141 55 9 2992 94 82 241 232 379 71 5
26 1395 2654 21 0 0 0 0 265 2799 611 217 88 56 36 24 333 2766 346 271 93 92 58 137
1179 1312 1581 5 9 9 1 0 2154 731 1189 13 9 0 0 0 2118 176 1394 391 16 1 0 0
1480 529 116 90 88 390 770 633 1992 162 119 39 75 855 431 423 2065 219 19 14 121 946 579 133
761 384 114 125 243 1054 758 657 1129 163 240 106 642 694 601 521 1222 370 10 19 453 1200 640 182
116 1498 1506 748 214 13 1 0 1 680 1536 857 609 324 62 27 0 0 197 769 1037 793 503 797
83 1343 2154 330 142 33 9 2 59 477 1873 1235 320 81 41 10 48 28 159 521 1321 1142 556 321
242 967 2064 567 122 73 24 37 275 385 1601 1393 351 63 23 5 274 155 110 510 1088 964 731 264
360 900 2124 255 149 194 50 64 490 400 2327 678 98 53 29 21 478 279 175 1058 1460 433 142 71
68 849 3011 165 3 0 0 0 69 250 1716 1945 116 0 0 0 37 104 119 712 1052 1461 563 48
13 374 2613 811 272 13 0 0 6 53 1475 1570 634 260 98 0 0 23 29 335 1139 909 830 831
10 432 2591 687 279 84 13 0 6 110 1522 1570 496 254 129 9 2 75 152 178 1139 1189 615 746
631 1544 1182 402 333 4 0 0 755 1412 1348 471 110 0 0 0 649 737 386 1126 721 381 96 0
