0 0 0 0 0 0 0 4096 0 0 0 0 422 2269 1405 0 3422 662 12 0 0 0 0 0
0 0 0 0 0 0 0 4096 0 0 0 0 58 2257 1781 0 3134 802 160 0 0 0 0 0
0 0 0 0 0 0 0 4096 0 0 0 0 137 2223 1736 0 3240 681 175 0 0 0 0 0
0 0 0 0 0 0 0 4096 0 0 0 0 594 2379 1123 0 3609 487 0 0 0 0 0 0
58 14 21 46 198 368 439 2952 79 39 276 255 334 328 1414 1371 694 294 987 832 613 244 156 276
0 0 0 2 59 533 309 3193 0 1 167 454 212 246 1133 1883 671 147 861 753 467 488 296 413
17 55 58 77 113 175 231 3370 63 68 109 133 165 252 1076 2230 259 115 785 778 477 397 422 863
3 19 50 107 238 380 358 2941 18 47 112 246 378 359 1418 1518 116 538 890 962 862 424 140 164
1523 1418 657 253 165 59 18 3 1538 795 1162 415 137 37 11 1 3190 498 294 84 23 6 1 0
502 1357 926 518 428 236 86 43 644 685 1632 719 243 119 37 17 2777 745 322 143 68 31 10 0
310 918 724 730 623 356 220 215 494 780 1080 692 527 260 149 114 2055 647 575 388 202 115 80 34
359 261 460 973 927 511 293 312 490 867 766 746 542 332 161 192 1846 591 617 435 264 145 58 140
1578 883 599 400 269 178 110 79 1003 1404 759 435 239 145 68 43 2570 641 380 221 144 74 35 31
1131 867 578 499 346 265 275 135 1004 789 946 562 340 287 121 47 2370 619 420 342 193 107 39 6
1587 882 491 350 289 273 160 64 1128 860 1000 504 332 168 80 24 2840 497 379 196 110 48 26 0
1308 1487 583 307 151 78 56 126 569 1130 1516 540 112 83 36 110 3090 548 181 91 41 37 23 85
