8 1381 2114 536 56 1 0 0 5 1367 1531 662 442 89 0 0 583 1664 835 487 266 229 32 0
7 1266 2126 541 144 12 0 0 0 1316 1307 738 477 235 23 0 522 1378 1003 457 371 226 113 26
2 836 2270 717 259 12 0 0 0 1042 1453 689 609 269 34 0 161 1508 1055 465 495 271 104 37
3 431 2492 1024 143 3 0 0 0 687 1030 1206 814 304 53 2 7 1111 955 880 665 327 98 53
13 96 1392 1769 790 22 8 6 1 552 1125 1480 843 54 25 16 0 930 1050 1831 165 59 31 30
4 73 723 1518 1597 138 35 8 0 86 650 1030 1857 337 93 43 0 214 784 1884 829 238 81 66
7 216 1288 1440 932 153 49 11 1 141 992 1185 1206 441 81 49 2 370 1261 1019 930 364 85 65
1 73 1002 1437 1259 279 32 13 0 44 907 1070 1473 453 123 26 0 380 863 1251 1058 376 132 36
9 588 701 1864 909 24 1 0 0 325 777 1865 1075 49 5 0 58 452 769 2524 251 34 6 2
0 78 998 2179 810 31 0 0 0 300 935 1655 1097 93 15 1 0 613 1308 1515 589 62 8 1
2 637 1223 1179 748 91 84 132 0 783 1255 776 848 201 88 145 215 1180 947 1025 369 116 95 149
4 211 937 1291 1548 96 9 0 0 339 1006 956 1459 278 54 4 15 869 754 1149 1048 195 55 11
454 3084 316 42 6 1 1 192 27 2857 540 244 194 37 3 194 1233 1974 322 229 116 24 4 194
148 2444 1070 225 15 2 0 192 1 946 1645 1014 273 22 3 192 86 1424 1490 760 131 10 2 193
207 2611 983 95 8 0 0 192 3 1509 1650 614 101 26 1 192 591 1815 1189 219 73 16 1 192
122 1215 1411 1132 24 0 0 192 0 348 2083 713 489 235 35 193 70 1611 998 625 451 139 10 192
